p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.55176039072329e-205	11.0640307405282	0.442	0.158	1.36552811721699e-201	7	Fzd4
1.4148485391802e-198	0.553296326308168	0.436	0.146	4.24454561754061e-195	7	Fabp3
9.58715614749021e-180	3.45293789062504	0.308	0.168	2.87614684424706e-176	7	Cox7a2l
7.19593961219944e-169	6.22805713384844	0.605	0.351	2.15878188365983e-165	7	Nrap
7.25043808469239e-151	1.69481987709723	0.544	0.251	2.17513142540772e-147	7	Mlxipl
9.88738185019684e-149	4.67418204378209	0.556	0.352	2.96621455505905e-145	7	Myo18b
4.9028490672713e-140	11.4189806749733	0.553	0.335	1.47085472018139e-136	7	Qk
6.88639614299161e-127	1.99868968484432	0.444	0.188	2.06591884289748e-123	7	Amot
6.68108285743988e-123	3.11392506139756	0.456	0.179	2.00432485723196e-119	7	Mn1
7.21406290629216e-109	3.64789613320997	0.529	0.281	2.16421887188765e-105	7	Cdc14a
2.15939365712273e-107	3.28207076448972	0.354	0.15	6.47818097136818e-104	7	Eci1
1.77820295810097e-91	31.0379367944927	0.545	0.329	5.33460887430292e-88	7	Prkn
1.01367320936077e-88	8.33857305076761	0.544	0.342	3.04101962808232e-85	7	Myom1
1.99090551323977e-85	6.35909590416544	0.492	0.192	5.97271653971931e-82	7	Itgb6
9.3390470537879e-79	2.29631737951009	0.27	0.156	2.80171411613637e-75	7	Tfam
2.39410316557691e-78	0.695620209033663	0.435	0.238	7.18230949673074e-75	7	Ip6k3
1.34969672258066e-71	1.09023467582123	0.393	0.136	4.04909016774197e-68	7	Crhr2
4.93773044030899e-67	0.679070376284375	0.441	0.193	1.4813191320927e-63	7	Arpp21
5.15197203249387e-67	3.97800514701264	0.493	0.282	1.54559160974816e-63	7	Snta1
9.23549855106915e-67	1.35922854161108	0.371	0.218	2.77064956532075e-63	7	Mmaa
3.85480261147184e-64	1.33212265209559	0.432	0.261	1.15644078344155e-60	7	Scn4a
8.89501234805272e-62	2.7652031408725	0.405	0.208	2.66850370441582e-58	7	Pdss1
5.71977326686782e-60	1.21803161790433	0.274	0.109	1.71593198006035e-56	7	Myadml2
5.574104191097e-57	1.85908215771305	0.413	0.187	1.6722312573291e-53	7	Ppargc1a
9.84693261558348e-57	3.13399321929938	0.291	0.079	2.95407978467504e-53	7	Wnt11
1.05312377529505e-56	4.0034208716736	0.394	0.206	3.15937132588514e-53	7	Dusp10
1.96093093610367e-53	2.41678371066435	0.499	0.291	5.88279280831103e-50	7	Rbm20
2.79962416436914e-51	3.44236730392146	0.374	0.161	8.39887249310743e-48	7	Scn4b
5.16859984522246e-51	2.78043620872635	0.42	0.212	1.55057995356674e-47	7	Il15ra
2.37639376922844e-46	3.11766173514151	0.306	0.184	7.12918130768531e-43	7	Gm10717
6.27821708028764e-46	0.300978300485838	0.416	0.211	1.88346512408629e-42	7	Cd36
2.19591391750151e-45	1.69316043745198	0.299	0.122	6.58774175250454e-42	7	Morn5
8.17671971070738e-43	0.460645171610051	0.362	0.226	2.45301591321222e-39	7	Carnmt1
4.90439535361652e-37	2.9735168470998	0.437	0.207	1.47131860608496e-33	7	Slco5a1
2.98216388497639e-34	1.01131329943735	0.441	0.218	8.94649165492916e-31	7	Ucp3
4.31863517175966e-32	5.72982548130551	0.325	0.208	1.2955905515279e-28	7	Ldhd
3.77352209557285e-28	11.0726410811644	0.258	0.048	1.13205662867185e-24	7	Gm17767
1.19084401200632e-26	13.4914654575287	0.362	0.175	3.57253203601897e-23	7	Fhl1
2.78342954055851e-26	5.79840917008116	0.362	0.174	8.35028862167553e-23	7	Got1
7.1369269343588e-25	0.261234558954827	0.304	0.189	2.14107808030764e-21	7	Tatdn1
6.53452253462994e-23	6.54090978672705	0.333	0.118	1.96035676038898e-19	7	Lmcd1
7.99365092979546e-22	2.1232496698451	0.256	0.131	2.39809527893864e-18	7	2010015M23Rik
2.89995567012257e-19	0.641464301042393	0.326	0.221	8.69986701036772e-16	7	Lactb2
3.42811673098992e-18	8.11240780972649	0.254	0.148	1.02843501929697e-14	7	Wdr25
3.5887960491188e-18	2.60426582789348	0.379	0.192	1.07663881473564e-14	7	Flvcr1
2.58657568731007e-17	9.36566517916192	0.289	0.211	7.75972706193022e-14	7	Gm14239
1.01563573433421e-16	3.0619936353357	0.272	0.197	3.04690720300264e-13	7	Krba1
1.42229947258369e-16	4.62345542094465	0.269	0.131	4.26689841775107e-13	7	AC132130.1
1.13457256075486e-13	1.84122399000302	0.339	0.194	3.40371768226457e-10	7	Usp53
1.17156906648694e-13	5.05055295926767	0.312	0.266	3.51470719946082e-10	7	Gm26870
1.44336155067403e-12	1.82902661030583	0.328	0.169	4.3300846520221e-09	7	Dhrs11
2.0283059168512e-12	0.462584473913425	0.252	0.141	6.08491775055361e-09	7	Gm16576
2.77619682201433e-11	22.5236443201815	0.418	0.29	8.328590466043e-08	7	Pdlim3
5.26911172003643e-11	15.9524838252669	0.367	0.234	1.58073351601093e-07	7	Hk2
3.46016576805586e-10	0.69860337233437	0.264	0.23	1.03804973041676e-06	7	Prdx1
2.895617955337e-09	1.30889413614567	0.387	0.294	8.68685386601099e-06	7	Gpcpd1
3.43559855076203e-09	4.17873274508541	0.271	0.131	1.03067956522861e-05	7	Gm826
1.0861278660243e-08	5.63825458013453	0.258	0.154	3.25838359807289e-05	7	Tatdn3
4.48434373842174e-08	2.558441330623	0.312	0.178	0.000134530312152652	7	A530013C23Rik
1.01459567964818e-07	25.2136718468729	0.284	0.145	0.000304378703894453	7	Pacrg
1.18507944761729e-07	0.737318734261034	0.282	0.165	0.000355523834285188	7	Rilp
6.84168521564253e-07	5.11470600934684	0.273	0.125	0.00205250556469276	7	Gm44386
8.72072816421464e-07	3.0156490345608	0.447	0.358	0.00261621844926439	7	Xirp2
8.80624692207097e-07	2.93220973113328	0.279	0.182	0.00264187407662129	7	2310001H17Rik
9.79585479166778e-07	1.7177250692344	0.27	0.153	0.00293875643750033	7	Glb1l2
1.09984788463084e-06	3.69793355861951	0.357	0.263	0.00329954365389253	7	Slco3a1
8.33541563999433e-06	8.91248320078899	0.311	0.139	0.025006246919983	7	Gm16271
1.78394600512709e-05	4.66243688764949	0.366	0.266	0.0535183801538126	7	Flnc
5.50854643819401e-05	6.57042346095446	0.252	0.162	0.16525639314582	7	Zfp612
5.7642164337943e-05	2.72569269590669	0.303	0.152	0.172926493013829	7	Perm1
0.000141938493092797	1.06189396135867	0.313	0.171	0.425815479278392	7	Epdr1
0.000253666302705651	4.69350076769142	0.267	0.217	0.760998908116952	7	Nampt
0.00114795727281352	4.43305382781396	0.3	0.149	1	7	9230104L09Rik
0.00137522443715437	3.401633238075	0.341	0.204	1	7	Hsd17b4
0.00416123873241779	8.64571024699503	0.293	0.146	1	7	Nceh1
0.00779506231786499	8.69702618676592	0.327	0.159	1	7	Pank1
0.00930952874147356	8.3390305661218	0.331	0.255	1	7	Rnf115
0	3.91742199309895	0.444	0.17	0	8	Rian
0	3.65487867184368	0.434	0.193	0	8	Meg3
0	3.52797097902253	0.647	0.267	0	8	Gm19951
2.60802972407923e-197	16.1419290300348	0.635	0.314	7.82408917223768e-194	8	Des
1.95671285358992e-57	2.10095874391792	0.217	0.291	5.87013856076977e-54	8	Hspg2
2.91079519511089e-57	1.79338753928401	0.27	0.269	8.73238558533267e-54	8	Flnc
1.93237092526474e-44	0.869261425061399	0.391	0.451	5.79711277579423e-41	8	mt-Nd2
5.20412860008003e-42	1.34970025419758	0.094	0.279	1.56123858002401e-38	8	Hist1h2af
1.08630626969789e-36	5.69024800043303	0.134	0.314	3.25891880909367e-33	8	Fmnl2
5.30109219512353e-32	2.02191706908367	0.127	0.251	1.59032765853706e-28	8	Hist1h2ab
7.33231875620083e-32	0.899204436740739	0.125	0.288	2.19969562686025e-28	8	Hist1h2ad
4.50003664425508e-26	10.4006968409091	0.265	0.213	1.35001099327652e-22	8	Ppp1r9a
5.13663815062211e-25	19.7645115658136	0.278	0.279	1.54099144518663e-21	8	Grb10
2.05425499450908e-22	0.706817555673815	0.225	0.252	6.16276498352725e-19	8	Ctnna3
8.32447446102938e-18	9.24094527615379	0.383	0.195	2.49734233830881e-14	8	Eef1a1
3.65124668163363e-16	3.67941944819818	0.203	0.354	1.09537400449009e-12	8	Dmd
8.07741748173732e-07	5.34701974306311	0.398	0.413	0.0024232252445212	8	Ahnak
2.17666197345295e-05	5.92343919344565	0.333	0.187	0.0652998592035886	8	Rpsa
0	9.53170165043112	0.745	0.315	0	9	Kcnma1
0	3.12016334854297	0.748	0.329	0	9	Ppp1r12b
0	2.58037036160081	0.693	0.269	0	9	Vegfa
0	2.42046351518643	0.574	0.098	0	9	Myom3
0	1.71692100855858	0.727	0.264	0	9	Ckmt2
0	0.704027433720203	0.623	0.268	0	9	Myot
8.6835595726077e-298	0.828788493758061	0.682	0.348	2.60506787178231e-294	9	Nrap
3.9169068613598e-271	11.4688133942516	0.631	0.29	1.17507205840794e-267	9	Ank2
3.51393602605588e-267	1.40168277714167	0.609	0.248	1.05418080781676e-263	9	Mlxipl
2.88767580946534e-227	2.03873102988288	0.293	0.1	8.66302742839601e-224	9	Sdhaf4
1.75947378101922e-224	3.76737010577201	0.602	0.303	5.27842134305765e-221	9	Mast2
8.40766093601072e-222	2.26633212495667	0.347	0.09	2.52229828080322e-218	9	2310061I04Rik
2.36386122843659e-217	3.02491507819801	0.519	0.171	7.09158368530976e-214	9	Adamtsl5
2.37421949414483e-217	5.49387679432976	0.409	0.077	7.1226584824345e-214	9	Kcng4
9.32037229856295e-194	5.52334531632027	0.575	0.134	2.79611168956889e-190	9	Ppara
4.16577947795325e-180	3.13143340870078	0.301	0.165	1.24973384338598e-176	9	Spr
1.01464784972422e-162	6.43104139723033	0.488	0.062	3.04394354917265e-159	9	Ankrd2
4.56435924318104e-151	7.34718502998206	0.497	0.121	1.36930777295431e-147	9	AC157910.6
3.55009836387428e-149	1.99783594833889	0.356	0.134	1.06502950916228e-145	9	Abcb9
7.80861189758718e-142	1.61449690208533	0.551	0.28	2.34258356927615e-138	9	Snta1
7.71657963988366e-141	3.53043093266331	0.481	0.262	2.3149738919651e-137	9	Flnc
6.8956295636903e-136	3.08600639765019	0.486	0.21	2.06868886910709e-132	9	Il15ra
1.9471782269848e-134	9.27294093869878	0.459	0.196	5.84153468095441e-131	9	Tango2
3.68285542065349e-129	17.2644582499582	0.46	0.139	1.10485662619605e-125	9	Coro6
2.11554121627876e-128	8.59524182440804	0.375	0.219	6.34662364883628e-125	9	Mpc2
1.27864887361731e-121	0.451665894242257	0.485	0.206	3.83594662085194e-118	9	Slco5a1
1.90993661593466e-118	8.50959063636082	0.477	0.171	5.72980984780397e-115	9	Ppip5k1
5.58377771463948e-113	0.302050336159775	0.443	0.179	1.67513331439184e-109	9	Mn1
1.26389233994983e-110	7.64530564313464	0.435	0.259	3.7916770198495e-107	9	Mpc1
3.84237093976008e-106	13.737161990733	0.289	0.143	1.15271128192802e-102	9	1700084C06Rik
4.21787670121621e-106	8.14119632203679	0.316	0.131	1.26536301036486e-102	9	Phyh
1.26186069175944e-100	3.74192424559173	0.325	0.124	3.78558207527832e-97	9	Nmrk2
9.0481876398371e-100	4.32896720175274	0.469	0.184	2.71445629195113e-96	9	Lrrc2
5.79817183865967e-98	5.57004446377933	0.333	0.162	1.7394515515979e-94	9	Oplah
5.70885375227584e-97	2.54086318020048	0.431	0.227	1.71265612568275e-93	9	Optn
9.62677062700069e-89	2.29125947208473	0.444	0.238	2.88803118810021e-85	9	Ip6k3
4.90080872123177e-88	2.73737437896609	0.384	0.207	1.47024261636953e-84	9	Ndufaf4
1.06741995198042e-87	1.47055711657498	0.47	0.159	3.20225985594127e-84	9	Fgf1
2.75375176795876e-78	0.835419253962101	0.367	0.18	8.26125530387629e-75	9	Isoc2a
2.68059393163228e-76	23.3297034102995	0.514	0.291	8.04178179489684e-73	9	Adcy2
2.80197444584383e-76	5.87741347883497	0.313	0.133	8.40592333753148e-73	9	Gm43355
8.52821404994551e-76	21.9405518236995	0.407	0.198	2.55846421498365e-72	9	Abhd18
2.08711301500615e-72	1.92230622008028	0.393	0.203	6.26133904501844e-69	9	Uhrf1bp1l
9.69346909430606e-71	2.54170350592951	0.264	0.122	2.90804072829182e-67	9	Kyat3
2.23369477805776e-68	7.98262806907349	0.376	0.193	6.70108433417327e-65	9	Slc6a8
2.06146831693428e-67	2.05339702547623	0.405	0.262	6.18440495080284e-64	9	Slc25a36
1.80778453768223e-66	12.4479990648419	0.252	0.182	5.42335361304669e-63	9	AC138790.3
8.80124027382872e-66	3.88935305310652	0.377	0.167	2.64037208214862e-62	9	Dhrs11
1.24300893867578e-65	2.3228243122258	0.381	0.173	3.72902681602734e-62	9	Got1
1.03043808385515e-63	5.37516586021115	0.405	0.141	3.09131425156544e-60	9	Homer2
3.4468904221306e-62	11.5370906778494	0.404	0.149	1.03406712663918e-58	9	Adamtsl4
5.18462864196305e-58	8.51371671815932	0.284	0.187	1.55538859258892e-54	9	Pgam5
8.72343904253267e-58	2.95547817532888	0.373	0.21	2.6170317127598e-54	9	Pdss1
3.78038337844085e-57	3.13202924989537	0.389	0.199	1.13411501353226e-53	9	Slc25a17
8.81220340477396e-54	5.68682837072094	0.296	0.13	2.64366102143219e-50	9	Decr1
1.25505033419975e-51	11.958420954792	0.325	0.152	3.76515100259925e-48	9	Mafb
2.24349652239323e-51	2.74028606199643	0.381	0.137	6.7304895671797e-48	9	Crhr2
6.2313024874128e-51	0.58213544191999	0.352	0.227	1.86939074622384e-47	9	Carnmt1
4.29347314376281e-50	1.94820066347199	0.314	0.166	1.28804194312884e-46	9	Aifm2
4.65807503142489e-50	1.10512650297062	0.386	0.253	1.39742250942747e-46	9	Rnf115
9.48173569300195e-49	3.50494750712298	0.352	0.15	2.84452070790058e-45	9	Eci1
8.34241622728225e-48	0.313666868435789	0.447	0.267	2.50272486818468e-44	9	Oxct1
1.62359239361806e-45	1.62822245741096	0.543	0.376	4.87077718085417e-42	9	Cmya5
2.38667573521602e-45	11.8481287781847	0.283	0.121	7.16002720564806e-42	9	2900009J06Rik
2.90331767773712e-45	0.544211669460449	0.412	0.251	8.70995303321135e-42	9	Fbxo40
2.01752237508771e-44	7.19966621798475	0.264	0.193	6.05256712526314e-41	9	Idh1
9.5178478076765e-42	6.20125069969214	0.382	0.154	2.85535434230295e-38	9	Slc47a1
9.59336515330956e-42	4.74239606007505	0.282	0.08	2.87800954599287e-38	9	Wnt11
8.79579625841483e-41	5.13494169532246	0.397	0.133	2.63873887752445e-37	9	Gm28653
3.58125958521456e-38	2.16198401021162	0.283	0.19	1.07437787556437e-34	9	Stx18
7.56328510451261e-38	3.73915432385736	0.35	0.121	2.26898553135378e-34	9	Lgr6
5.29808782034167e-37	4.66129772716845	0.305	0.05	1.5894263461025e-33	9	Csrp3
5.62983411904101e-36	0.512901508136834	0.327	0.218	1.6889502357123e-32	9	Cdadc1
1.98804904073622e-35	3.04839094272973	0.351	0.209	5.96414712220866e-32	9	Enah
2.18430793079433e-35	7.5490615615955	0.347	0.285	6.552923792383e-32	9	Ubc
9.11554858955992e-35	1.14434307296919	0.311	0.102	2.73466457686798e-31	9	Pla2g12a
1.71495836877403e-33	0.41720773719355	0.258	0.16	5.1448751063221e-30	9	Cycs
4.34718979723766e-32	10.0052099750072	0.274	0.11	1.3041569391713e-28	9	Pxmp2
1.7758177393574e-31	0.282180953501239	0.376	0.243	5.3274532180722e-28	9	Galnt17
3.63726658619442e-31	3.76184787208786	0.257	0.109	1.09117997585833e-27	9	Gm32200
5.47543732638198e-30	6.33450113901486	0.375	0.215	1.64263119791459e-26	9	Coq10a
2.36357825650362e-29	8.73762592479279	0.422	0.194	7.09073476951085e-26	9	Arpp21
7.71809828490342e-27	1.29431579156452	0.33	0.149	2.31542948547103e-23	9	Hsdl2
5.33459804831474e-24	1.43278763149421	0.412	0.179	1.60037941449442e-20	9	Slc38a3
1.09508242384048e-22	7.64457016170684	0.333	0.14	3.28524727152146e-19	9	Slc25a42
2.48350143509665e-22	2.74869044839379	0.334	0.205	7.45050430528996e-19	9	Hsd17b4
2.66335319920681e-20	8.45402836173902	0.352	0.275	7.99005959762042e-17	9	Slc38a2
3.47975317310743e-20	1.50660680893564	0.34	0.153	1.04392595193223e-16	9	Acot11
1.62897155054421e-19	10.2898528685488	0.326	0.211	4.88691465163263e-16	9	Asb5
2.45047194308568e-19	6.39648396254722	0.309	0.193	7.35141582925703e-16	9	Phyhd1
3.91636222142209e-19	11.2615777335091	0.266	0.098	1.17490866642663e-15	9	2310020H05Rik
5.22393975906021e-19	7.66741943892386	0.269	0.173	1.56718192771806e-15	9	Prune2
1.17559137403011e-18	2.37493845962108	0.389	0.283	3.52677412209032e-15	9	Lncpint
3.45300543603392e-17	4.56683486533191	0.256	0.125	1.03590163081017e-13	9	Rp1
3.47069988903907e-17	0.417484354404163	0.293	0.155	1.04120996671172e-13	9	Dhtkd1
1.41235758168222e-16	7.48602574715896	0.303	0.085	4.23707274504665e-13	9	D630024D03Rik
2.34967425675879e-16	1.04040735955972	0.331	0.196	7.04902277027638e-13	9	Vldlr
6.33920958912226e-16	7.01230807488133	0.278	0.149	1.90176287673668e-12	9	Pcp4l1
1.05063154161283e-15	3.23701630229258	0.271	0.096	3.15189462483849e-12	9	Hspa1l
2.88338371865196e-14	1.05664809681738	0.293	0.115	8.65015115595588e-11	9	Slc25a20
2.96317730061239e-14	9.35106870540502	0.315	0.081	8.88953190183718e-11	9	Ldhb
3.83523774068562e-14	6.2223104560814	0.26	0.096	1.15057132220569e-10	9	5830418P13Rik
8.2478449238313e-14	4.88437944117907	0.33	0.129	2.47435347714939e-10	9	Gm826
1.36700860297394e-12	6.04995184482651	0.304	0.08	4.10102580892182e-09	9	Tmem82
1.60509983449025e-11	13.6801550651468	0.293	0.159	4.81529950347075e-08	9	Catsper4
9.97001880692861e-11	6.12940311909604	0.308	0.308	2.99100564207858e-07	9	Dysf
3.10527663448458e-09	10.9406712821829	0.321	0.084	9.31582990345374e-06	9	Dgat2
5.83777310530521e-08	4.70731437115473	0.326	0.148	0.000175133193159156	9	Adhfe1
1.37756376573524e-07	3.94860881114543	0.319	0.193	0.000413269129720573	9	Dusp13
3.30437413240483e-07	1.00402167795227	0.333	0.193	0.000991312239721448	9	Apoo
8.19735892708571e-07	3.38322971757846	0.302	0.084	0.00245920767812571	9	4831440D22Rik
1.0367208139443e-06	5.48316053112387	0.351	0.139	0.00311016244183289	9	Adprhl1
1.89919606209258e-06	0.551915440646816	0.421	0.359	0.00569758818627774	9	Xirp2
3.30380743373607e-06	2.9265401973764	0.293	0.171	0.0099114223012082	9	Asb15
1.15410489643847e-05	19.6258785965302	0.292	0.104	0.0346231468931541	9	Gm36388
3.40644906188513e-05	0.745134384103164	0.25	0.119	0.102193471856554	9	Fads6
4.02519660204823e-05	1.46685445430384	0.311	0.201	0.120755898061447	9	Adck1
0.000103586436644431	3.91296064350535	0.262	0.142	0.310759309933293	9	Rbm38
0.000235985727425041	4.0537563243541	0.287	0.101	0.707957182275123	9	Gm12295
0.00495841733735531	4.33373776784915	0.38	0.282	1	9	Lpin1
0.00796236147909528	25.9125861215113	0.258	0.151	1	9	Khdrbs3
0	11.1010029153261	0.438	0.189	0	10	Acsl4
0	7.8445607521902	0.866	0.26	0	10	Ckmt2
0	4.42466382076872	0.629	0.153	0	10	Gm20400
0	3.93123815393023	0.519	0.115	0	10	Mrm1
0	3.25217462350091	0.751	0.344	0	10	Phkg1
0	1.82738621839708	0.621	0.125	0	10	Kcna7
0	1.73493942614208	0.607	0.158	0	10	P2ry2
0	1.23292595562213	0.693	0.27	0	10	Vegfa
0	1.19820365616086	0.601	0.253	0	10	Mpc1
0	0.727487614331935	0.959	0.324	0	10	Neat1
0	0.422683190698264	0.818	0.386	0	10	Rsrp1
1.18794693543626e-297	5.52778050423218	0.679	0.295	3.56384080630878e-294	10	Ppp1r3a
1.25425280267347e-268	1.89489172646995	0.361	0.126	3.76275840802042e-265	10	Skap1
1.72300212116661e-247	6.28286334725001	0.562	0.184	5.16900636349984e-244	10	Cnksr1
1.02353768419232e-246	1.10307542165878	0.469	0.208	3.07061305257695e-243	10	Smyd2
3.75887022223269e-246	1.22917732494778	0.497	0.155	1.12766106666981e-242	10	Gm26885
3.68757793017813e-244	5.99653669348002	0.591	0.173	1.10627337905344e-240	10	Ptpn3
3.34952090064304e-232	2.93298223981421	0.556	0.201	1.00485627019291e-228	10	Ndufaf4
1.50902563674926e-201	6.95540492814791	0.421	0.174	4.52707691024779e-198	10	Gm14273
6.86205477084285e-186	1.64462001974008	0.529	0.199	2.05861643125286e-182	10	Uhrf1bp1l
1.85071621021574e-184	2.60561817898944	0.535	0.186	5.55214863064723e-181	10	Flvcr1
5.13832980720004e-168	3.98965816600856	0.417	0.116	1.54149894216001e-164	10	Tlr5
7.31242894821354e-168	0.868643920366127	0.501	0.199	2.19372868446406e-164	10	Hsd17b4
6.19860589238608e-164	16.4609781810883	0.542	0.166	1.85958176771582e-160	10	Clip4
7.10376867547207e-164	1.52623163996806	0.564	0.25	2.13113060264162e-160	10	Trim54
1.8475926329777e-163	1.7801058083269	0.545	0.236	5.54277789893311e-160	10	Clec2d
5.21361268260043e-161	2.86687447385674	0.367	0.139	1.56408380478013e-157	10	Cox6a1
2.57164333189483e-158	6.18914147492688	0.457	0.102	7.71492999568448e-155	10	Gm45012
6.53320337101456e-156	2.2586794246259	0.351	0.105	1.95996101130437e-152	10	Gm2895
2.70171536781416e-155	9.47326741503565	0.606	0.243	8.10514610344248e-152	10	Mylk4
7.32254508103397e-145	0.731851956990813	0.531	0.256	2.19676352431019e-141	10	Sgk1
2.11309991267068e-138	2.36108177752422	0.41	0.105	6.33929973801204e-135	10	Myadml2
4.14472153492443e-132	0.355982880739187	0.371	0.149	1.24341646047733e-128	10	Eci1
6.10451971837652e-131	1.52702838632482	0.354	0.154	1.83135591551296e-127	10	Gm14914
4.92405938248178e-127	2.046852861231	0.2	0.297	1.47721781474454e-123	10	Pcdhgb1
5.34014696700467e-127	13.0025575251565	0.51	0.205	1.6020440901014e-123	10	Aldh1a1
1.63143800889324e-125	6.88729318713914	0.258	0.129	4.89431402667972e-122	10	Gm35330
2.19942667421385e-115	6.82829138232943	0.484	0.23	6.59828002264156e-112	10	St3gal6
1.0604522602897e-112	10.1363075388208	0.39	0.085	3.18135678086909e-109	10	4632428C04Rik
2.15482059667774e-112	4.7067815008446	0.52	0.151	6.46446179003321e-109	10	2310014F06Rik
6.64555513274465e-101	4.81565380923007	0.402	0.167	1.99366653982339e-97	10	Prodh
2.64114114568707e-100	0.6196442171462	0.528	0.263	7.9234234370612e-97	10	Nr1d2
6.82162195268212e-98	2.37768523016919	0.441	0.189	2.04648658580463e-94	10	Phyhd1
1.08292850990986e-96	2.22417678276921	0.378	0.198	3.24878552972959e-93	10	Coq3
6.69158884270867e-96	0.679509155534902	0.388	0.115	2.0074766528126e-92	10	Serpine1
1.01145038974811e-95	5.51009580620423	0.42	0.188	3.03435116924433e-92	10	Ar
2.79183617461899e-91	3.57162129279271	0.256	0.142	8.37550852385697e-88	10	4930432B10Rik
1.22615920074469e-90	2.47488898766373	0.466	0.17	3.67847760223407e-87	10	Got1
7.6487726001698e-89	0.976792185734848	0.46	0.223	2.29463178005094e-85	10	Carnmt1
8.85838049777426e-83	14.3235612823725	0.328	0.179	2.65751414933228e-79	10	Pik3ip1
3.49909286491242e-81	16.5694255983326	0.467	0.256	1.04972785947373e-77	10	Irs1
4.22084519548364e-79	0.644926163411272	0.349	0.18	1.26625355864509e-75	10	Isoc2a
2.58521298988021e-77	5.23094070414991	0.529	0.272	7.75563896964064e-74	10	Myot
6.09806597917104e-74	0.935114815701574	0.334	0.163	1.82941979375131e-70	10	Synj2bp
1.57403665516139e-67	3.16493110183006	0.259	0.114	4.72210996548418e-64	10	Nr4a3
1.61333068333983e-65	0.601518387815371	0.441	0.219	4.83999205001949e-62	10	Rasgrp3
4.03278470509187e-63	6.48352580866017	0.312	0.136	1.20983541152756e-59	10	Slc15a5
1.41592897976703e-62	3.56849774491477	0.346	0.12	4.2477869393011e-59	10	Mrpl47
1.67132387188028e-58	2.4086425755035	0.449	0.199	5.01397161564085e-55	10	Dnajb5
9.87718163464828e-58	0.910488447161491	0.321	0.177	2.96315449039448e-54	10	Rorc
4.43963146325591e-56	0.539560033633983	0.431	0.226	1.33188943897677e-52	10	Cisd2
1.74411638589738e-52	11.3418399489112	0.326	0.15	5.23234915769214e-49	10	2310016D03Rik
7.33252462006573e-51	9.92484987785654	0.261	0.14	2.19975738601972e-47	10	Inca1
6.87177218833264e-50	5.67365982719532	0.308	0.165	2.06153165649979e-46	10	Rchy1
4.90930888890346e-48	4.44083016519019	0.494	0.112	1.47279266667104e-44	10	Gsdma3
2.68100975002376e-46	0.612678921875517	0.508	0.365	8.04302925007127e-43	10	Cped1
4.22026459078341e-44	2.83036451345758	0.425	0.195	1.26607937723502e-40	10	Flcn
9.15905168871018e-44	2.56628421131143	0.317	0.078	2.74771550661305e-40	10	9430073C21Rik
6.79223374430269e-43	5.82199746393322	0.342	0.159	2.03767012329081e-39	10	Mettl7a1
3.93070580722283e-41	4.9372259703571	0.476	0.215	1.17921174216685e-37	10	Pcgf5
2.81070261773765e-38	8.52729269130534	0.347	0.116	8.43210785321294e-35	10	Fads6
3.48901226715972e-38	7.11526897240584	0.523	0.29	1.04670368014792e-34	10	Rbm20
8.76128801614872e-38	2.77774649385247	0.329	0.208	2.62838640484461e-34	10	Slx4ip
4.33820315491781e-30	12.9286137137318	0.298	0.188	1.30146094647534e-26	10	Sdhaf3
5.11430920817938e-29	7.96568157949693	0.32	0.149	1.53429276245381e-25	10	Gm13490
1.73739206088167e-28	1.62975607438461	0.318	0.191	5.21217618264501e-25	10	Ppargc1a
1.55369327092064e-27	2.51156793116025	0.312	0.22	4.66107981276191e-24	10	Mmaa
1.88024772800833e-26	2.05658783828187	0.452	0.325	5.64074318402498e-23	10	Ccdc50
1.21469714798769e-25	0.885825020120297	0.263	0.144	3.64409144396306e-22	10	Dmac2
1.86107990256453e-25	6.02765069688196	0.35	0.183	5.58323970769359e-22	10	Mn1
2.55196743488078e-25	1.82545701026521	0.329	0.169	7.65590230464234e-22	10	Popdc3
4.76609611556279e-25	4.20683876972075	0.338	0.127	1.42982883466884e-21	10	Phlda3
4.46575598603346e-21	3.18624276782493	0.418	0.197	1.33972679581004e-17	10	Adck1
2.79509403675899e-20	5.88576616484996	0.319	0.201	8.38528211027696e-17	10	Slc25a17
1.31908332031658e-15	0.309411531740292	0.342	0.209	3.95724996094975e-12	10	Sec31b
6.90656449643918e-15	4.55099674066386	0.296	0.321	2.07196934893175e-11	10	Ptprm
9.65350146299368e-15	10.7139636399155	0.321	0.128	2.8960504388981e-11	10	Gm5113
2.56515264816531e-14	3.3758809677754	0.409	0.208	7.69545794449592e-11	10	Pdss1
2.64559295345655e-14	3.15795775870969	0.355	0.208	7.93677886036965e-11	10	Pcmtd2
3.20989316156216e-13	2.92531602512846	0.381	0.24	9.62967948468649e-10	10	Rassf8
3.34574628072887e-11	2.76375108687609	0.431	0.184	1.00372388421866e-07	10	Noct
2.01810100071031e-10	3.07816804667012	0.34	0.198	6.05430300213094e-07	10	Itgb6
1.34915871086232e-08	4.82467457368755	0.437	0.171	4.04747613258695e-05	10	Dnah7a
8.27366870464164e-08	1.85046281204011	0.242	0.307	0.000248210061139249	10	Pcdhgb2
9.14167709308635e-08	1.80688143827977	0.294	0.179	0.00027425031279259	10	Bcap29
1.08295030885738e-07	1.13843251739625	0.328	0.179	0.000324885092657213	10	D830024N08Rik
