p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
4.00923769811365e-19	20.0744421182576	0.324	0.316	1.2027713094341e-15	4	Zmiz1
1.34315869682826e-17	11.3716184469312	0.312	0.206	4.02947609048478e-14	4	AC164314.1
2.50314750551322e-16	1.64303377194868	0.439	0.275	7.50944251653965e-13	4	Trpc5
0.00171303144621538	13.0428078298676	0.252	0.172	1	4	C1ql3
0.00967620958425598	1.31639366452241	0.38	0.174	1	4	Fras1
0	15.4755949833456	0.515	0.108	0	5	Gsg1l
0	11.6496465440654	0.801	0.243	0	5	Cdh9
0	9.54681960640516	0.848	0.224	0	5	Glis3
0	4.83789109060189	0.635	0.242	0	5	Ptchd4
0	2.83103834101549	0.856	0.295	0	5	Lyst
0	2.74627871464515	0.579	0.145	0	5	Gpc4
0	2.56784490581213	0.739	0.247	0	5	Htr4
0	0.577292511984308	0.833	0.27	0	5	Pitpnm2
0	0.499250616461117	0.66	0.279	0	5	2010300C02Rik
5.28672377469028e-219	8.64437821792544	0.531	0.257	1.58601713240708e-215	5	Mapk4
7.27920016659425e-183	3.07483848787806	0.48	0.088	2.18376004997827e-179	5	Plekha2
7.15571711027806e-135	0.604217763947716	0.213	0.259	2.14671513308342e-131	5	Sorcs3
2.58480606570887e-105	10.9084575758765	0.252	0.24	7.75441819712662e-102	5	Cntn3
3.10898058514656e-87	4.59934261114866	0.261	0.114	9.32694175543966e-84	5	Spsb1
1.12179118572021e-69	1.39710139216427	0.397	0.207	3.36537355716062e-66	5	Gm49685
1.83327415874985e-57	11.1487061898292	0.386	0.086	5.49982247624954e-54	5	Gm6999
2.85570036379379e-42	0.587625298299258	0.357	0.291	8.56710109138137e-39	5	Nrg1
6.44856622886348e-19	6.3260389450473	0.302	0.071	1.93456986865904e-15	5	Gm30551
0	10.6000203107475	0.847	0.227	0	6	Pdzd2
0	2.72276621257007	0.838	0.303	0	6	Sphkap
0	1.55605668450376	0.923	0.266	0	6	Pitpnm2
0	1.48327722158998	0.914	0.293	0	6	Lyst
0	1.36249969876128	0.653	0.12	0	6	Nek10
0	1.19360646840627	0.808	0.273	0	6	2010300C02Rik
0	1.18107828614819	0.844	0.196	0	6	Prdm5
0	0.405914851631188	0.668	0.284	0	6	Cyp7b1
0	0.340502124504895	0.817	0.209	0	6	Rasgrf2
0	0.327311317979056	0.672	0.251	0	6	Htr4
0	0.260517941263782	0.761	0.188	0	6	Sipa1l2
8.72273391149869e-293	3.97650953193802	0.617	0.144	2.61682017344961e-289	6	Gpc4
1.87400795693952e-167	12.7730012443059	0.529	0.098	5.62202387081855e-164	6	Ntf3
1.84376375447622e-127	0.36395357695425	0.53	0.091	5.53129126342866e-124	6	Prox1os
3.49769828964559e-116	3.47229554020438	0.335	0.211	1.04930948689368e-112	6	Gm49685
1.7392798862211e-83	0.407081815386036	0.189	0.292	5.21783965866331e-80	6	Pcdhga3
6.9941808849292e-63	6.30380968548329	0.467	0.069	2.09825426547876e-59	6	Ano2
2.1430819718154e-38	13.4171466483792	0.296	0.137	6.42924591544621e-35	6	Pdgfc
1.82695406628648e-09	5.10498247862881	0.458	0.146	5.48086219885944e-06	6	Epha10
0.00391110025455553	7.96083706210392	0.358	0.096	1	6	Scn9a
0	21.8851614077335	0.742	0.138	0	7	Hepacam
0	14.608449181751	0.898	0.222	0	7	Dock1
0	14.4211716623449	0.843	0.109	0	7	Grin2c
0	14.1568313732916	0.575	0.1	0	7	Cyp4f15
0	14.1476867957315	0.623	0.095	0	7	Acot11
0	13.131810493224	0.758	0.137	0	7	Ndrg2
0	13.1098821958311	0.54	0.099	0	7	F630040K05Rik
0	12.9502521812004	0.799	0.119	0	7	Slc7a10
0	11.7685080843074	0.866	0.155	0	7	Daam2
0	11.3953799618183	0.925	0.252	0	7	Prex2
0	11.3909667396379	0.752	0.139	0	7	Gpam
0	11.0383259030157	0.618	0.103	0	7	Frmpd1
0	10.8240059423313	0.909	0.336	0	7	Hdac8
0	10.4703656487722	0.634	0.1	0	7	Scara3
0	10.1954631009226	0.643	0.139	0	7	Hectd2os
0	9.45296066196673	0.758	0.099	0	7	Plcd4
0	8.86781532524439	0.573	0.091	0	7	Gm40578
0	8.6482781311563	0.666	0.253	0	7	Hacd2
0	8.21957441069226	0.731	0.101	0	7	Aldh1l1
0	8.19185926380941	0.873	0.277	0	7	Slc4a4
0	8.01763695734482	0.818	0.112	0	7	Atp13a4
0	7.80875952689419	0.575	0.085	0	7	Gm12239
0	7.77944261514709	0.728	0.28	0	7	Luzp2
0	7.65154584353233	0.67	0.085	0	7	Aldh1a1
0	7.50375840501714	0.926	0.19	0	7	Plpp3
0	7.35302233946754	0.887	0.11	0	7	Slc39a12
0	7.14797134235808	0.721	0.255	0	7	Arhgef4
0	7.03221706399964	0.642	0.095	0	7	Aox1
0	6.93396321355947	0.578	0.097	0	7	Ppara
0	6.77164932632301	0.542	0.179	0	7	Ugp2
0	6.64169681975262	0.938	0.242	0	7	Grm3
0	6.58505159597497	0.997	0.232	0	7	Gpc5
0	6.33388715595193	0.792	0.118	0	7	Gli2
0	6.14237564887974	0.926	0.319	0	7	Tspan7
0	6.03552462330988	0.848	0.169	0	7	Paqr8
0	5.97079673937843	0.953	0.332	0	7	Dtna
0	5.90980421800266	0.544	0.161	0	7	Agl
0	5.78524358351764	0.97	0.428	0	7	Lsamp
0	5.78265002124801	0.728	0.142	0	7	Appl2
0	5.71437439715998	0.955	0.18	0	7	Mertk
0	5.65377894819142	0.759	0.135	0	7	Plxnb1
0	5.55315910013864	0.685	0.097	0	7	Ntsr2
0	5.47694191715639	0.756	0.209	0	7	Scg3
0	5.44343095425934	0.561	0.068	0	7	Gm13266
0	5.3614627451332	0.68	0.106	0	7	Gm9750
0	5.35873904276494	0.911	0.161	0	7	Rorb
0	5.29149466181053	0.87	0.27	0	7	Myo6
0	5.27699380328845	0.998	0.366	0	7	Nrxn1
0	5.20685052902017	0.811	0.092	0	7	Slco1c1
0	5.15908250665458	0.972	0.368	0	7	Macf1
0	5.01565988495149	0.791	0.136	0	7	Rfx4
0	5.00477318345943	0.888	0.147	0	7	Htra1
0	4.94365984619624	0.999	0.184	0	7	Slc1a2
0	4.93230991579563	0.65	0.126	0	7	Lrp4
0	4.91194352569337	0.904	0.248	0	7	Nhsl1
0	4.88442072557957	0.89	0.127	0	7	Prdm16
0	4.84835473152045	0.74	0.172	0	7	Asrgl1
0	4.76387167020201	0.603	0.168	0	7	Rab31
0	4.76349322257441	0.759	0.136	0	7	Fads2
0	4.58939058787242	0.688	0.094	0	7	Psd2
0	4.39725606338138	0.996	0.214	0	7	Slc1a3
0	4.33504134544802	0.995	0.329	0	7	Ntm
0	4.24908380937295	0.576	0.076	0	7	Gm38562
0	4.23656778996198	0.664	0.104	0	7	Pla2g7
0	4.04224897528617	0.52	0.101	0	7	Mro
0	4.01777053584848	0.742	0.086	0	7	Bmpr1b
0	3.96085485957527	0.576	0.214	0	7	Ncan
0	3.95675647291622	0.792	0.106	0	7	Rmst
0	3.94982817909455	0.678	0.127	0	7	Clu
0	3.944718020207	0.993	0.191	0	7	Atp1a2
0	3.90117515892647	0.729	0.324	0	7	Prkd1
0	3.84886740387254	0.717	0.268	0	7	Camk2g
0	3.83924216376708	0.726	0.287	0	7	Cep85l
0	3.8163977151381	0.83	0.175	0	7	Glul
0	3.74728409861367	0.696	0.092	0	7	Prodh
0	3.67581849988214	0.453	0.03	0	7	Dmp1
0	3.63529149770856	0.803	0.111	0	7	Fam20a
0	3.61108242850738	0.71	0.104	0	7	Gm973
0	3.54642261393426	0.868	0.396	0	7	B3galt1
0	3.54287969446096	0.928	0.135	0	7	Nwd1
0	3.53712669226184	0.936	0.181	0	7	Rgs20
0	3.53642102959544	0.699	0.267	0	7	Mgll
0	3.50293558665462	0.616	0.141	0	7	Gm49130
0	3.47743747410397	0.41	0.011	0	7	Calr4
0	3.33286793142288	0.818	0.363	0	7	Trim9
0	3.31116023936711	0.676	0.101	0	7	Palld
0	3.30135583750515	0.722	0.116	0	7	Ddah1
0	3.28736651705106	0.672	0.141	0	7	Fam163a
0	3.26307626420021	0.836	0.129	0	7	Rapgef3
0	3.23965119536362	0.725	0.193	0	7	Apoe
