p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.42695436678455	0.616	0.154	0	0	Gm18853
0	1.30881700879341	0.693	0.154	0	0	Fam78b
0	1.2904537712244	0.535	0.127	0	0	Sgk1
0	1.28831257441763	0.514	0.178	0	0	Ephb4
0	1.25584751156977	0.535	0.114	0	0	Thsd1
0	1.13671637412763	0.505	0.108	0	0	Esam
0	1.11694536395549	0.862	0.287	0	0	Rapgef1
0	1.10034729976454	0.664	0.311	0	0	Fyn
0	1.06243658059822	0.706	0.331	0	0	Srgap2
0	1.054271002404	0.665	0.265	0	0	Tek
0	1.0496638118869	0.601	0.102	0	0	Gm12002
0	1.01514933366047	0.54	0.127	0	0	Fscn1
0	0.993011615949873	0.42	0.133	0	0	Rell1
0	0.957192637402473	0.367	0.187	0	0	Soga1
0	0.760350616016515	0.799	0.326	0	0	Rasal2
0	0.685232139869512	0.541	0.157	0	0	Hpcal1
0	0.664970887370643	0.686	0.197	0	0	Fabp4
0	0.628388394575431	0.659	0.233	0	0	2610307P16Rik
0	0.621006574840322	0.722	0.109	0	0	Robo4
0	0.56756665753746	0.644	0.332	0	0	Akt3
0	0.526224228059171	0.657	0.145	0	0	Podxl
0	0.484594044397699	0.603	0.102	0	0	Sh3tc2
0	0.444348991991328	0.376	0.144	0	0	Adcy4
0	0.408139158689949	0.596	0.159	0	0	Mgat4a
0	0.27786693651666	0.512	0.194	0	0	Cttnbp2nl
0	0.260165839991879	0.465	0.197	0	0	Spata6
6.1242110054986e-292	1.80053483556945	0.424	0.139	1.83726330164958e-288	0	S1pr1
1.00991241002771e-290	18.5077954690674	0.443	0.088	3.02973723008314e-287	0	Prdm1
6.48548396070571e-289	4.71354546648592	0.432	0.096	1.94564518821171e-285	0	Gm46565
5.07279836384963e-287	2.20187604778915	0.346	0.095	1.52183950915489e-283	0	Lyl1
4.62734452795821e-281	0.376981081659913	0.38	0.242	1.38820335838746e-277	0	Dpysl3
1.88312728052108e-278	3.24953483713416	0.401	0.117	5.64938184156325e-275	0	Efnb2
5.27966526373743e-267	0.588735894541557	0.415	0.168	1.58389957912123e-263	0	Pcdh19
1.11697220219825e-262	5.9986844868383	0.426	0.181	3.35091660659474e-259	0	Cpne8
1.48037435914234e-240	1.19819397581646	0.357	0.153	4.44112307742702e-237	0	Rffl
3.49541817317992e-234	5.05102787834399	0.471	0.127	1.04862545195398e-230	0	Gm3696
1.76899827989312e-220	4.93760752697862	0.343	0.099	5.30699483967935e-217	0	Fam163a
6.88242964411048e-213	3.24587799054794	0.423	0.139	2.06472889323314e-209	0	Scube1
1.06771570217679e-201	7.74217926131213	0.318	0.241	3.20314710653036e-198	0	Gm20696
5.38087973885919e-192	4.11348246526256	0.447	0.103	1.61426392165776e-188	0	Gm3264
4.17273745634516e-182	2.1725527299288	0.273	0.146	1.25182123690355e-178	0	Cdr2
1.23861380397086e-175	4.0503625715101	0.32	0.091	3.71584141191259e-172	0	Gm37389
2.42036911063812e-137	7.81362007504961	0.341	0.11	7.26110733191435e-134	0	Prtg
9.42877724873149e-131	2.07643768321736	0.422	0.21	2.82863317461945e-127	0	Plscr4
3.46011636408977e-126	11.0691285154997	0.352	0.111	1.03803490922693e-122	0	Neurl3
4.59252909354451e-123	30.3663871947431	0.321	0.11	1.37775872806335e-119	0	Cd274
5.87071191611297e-115	0.263552232679114	0.419	0.272	1.76121357483389e-111	0	Prickle2
2.99999636474748e-109	0.791386332283745	0.506	0.318	8.99998909424244e-106	0	Zhx3
9.59695036353183e-94	4.28851674920167	0.404	0.081	2.87908510905955e-90	0	2610042L04Rik
1.25236746139006e-93	4.16475124663442	0.411	0.17	3.75710238417017e-90	0	Mndal
1.7429824469546e-79	12.1945995695427	0.33	0.107	5.22894734086381e-76	0	Abcg1
4.41348481778445e-75	2.52274312950475	0.382	0.085	1.32404544533534e-71	0	Gm2897
1.80687488574103e-61	5.61227423755144	0.316	0.083	5.4206246572231e-58	0	Rps6kl1
6.81151970197226e-53	12.2991390658886	0.379	0.097	2.04345591059168e-49	0	Rassf9
3.26828600143252e-49	0.798709419778916	0.287	0.143	9.80485800429756e-46	0	Rarg
1.3861032680513e-39	0.553351529308589	0.365	0.262	4.15830980415391e-36	0	Rap1b
1.69243130414802e-33	3.19913677235434	0.275	0.185	5.07729391244407e-30	0	Ptchd4
1.93825059752209e-29	5.64295715649114	0.324	0.084	5.81475179256626e-26	0	Col28a1
4.29992622430076e-29	0.502028166653037	0.301	0.088	1.28997786729023e-25	0	Gm26510
2.42822607654099e-20	3.70105011487469	0.332	0.053	7.28467822962298e-17	0	Rsad2
3.15420736249637e-18	4.62465867739768	0.291	0.12	9.46262208748911e-15	0	Gm26883
1.44879172546437e-15	34.6425223948646	0.317	0.128	4.3463751763931e-12	0	Parp14
3.3198428040064e-09	5.86931552417831	0.353	0.253	9.95952841201921e-06	0	Pbx3
1.06018304565965e-08	1.35913652269436	0.267	0.135	3.18054913697896e-05	0	Pgm2l1
1.51675030233233e-05	1.8325537652895	0.339	0.105	0.04550250906997	0	Gm26630
0.000482117152827225	4.9237501307656	0.355	0.109	1	0	Gm3005
0	18.9868190252572	0.928	0.302	0	1	Rcan2
0	17.9550119102758	0.579	0.131	0	1	Gm36827
0	15.5684555194927	0.952	0.304	0	1	Obscn
0	15.5278726118285	0.631	0.243	0	1	Tlr4
0	15.1494273211894	0.745	0.294	0	1	Mlip
0	13.8273510466839	0.822	0.294	0	1	Lncpint
0	13.556567143026	0.958	0.28	0	1	Tacc2
0	11.5852879829645	0.636	0.387	0	1	Ablim1
0	9.63776927053924	0.799	0.319	0	1	Gpcpd1
0	7.92469423832153	0.799	0.17	0	1	Adra1a
0	7.92390944094507	0.713	0.135	0	1	Grm1
0	7.89587497779251	0.975	0.319	0	1	Sorbs1
0	7.73079848667988	0.723	0.303	0	1	Sox6
0	7.62923158976412	0.803	0.176	0	1	Art1
0	7.14840619229007	0.752	0.196	0	1	Shld1
0	7.03452525629848	0.903	0.182	0	1	Kcnd3
0	6.92242874492973	0.755	0.292	0	1	Tbc1d4
0	6.61545212162638	0.794	0.243	0	1	2210408F21Rik
0	6.02276210056811	0.986	0.321	0	1	Pde4dip
0	5.7974739107904	0.623	0.276	0	1	Efna5
0	5.62703029249488	0.881	0.263	0	1	Cpeb3
0	5.3735144354719	0.801	0.326	0	1	Pik3r1
0	5.07875724981035	0.823	0.196	0	1	Prune2
0	5.03412842001649	0.715	0.297	0	1	Tnik
0	5.01928546577196	0.768	0.25	0	1	Immp2l
0	4.96959051078377	0.872	0.319	0	1	Adk
0	4.17106214193944	0.483	0.034	0	1	Cyp2b10
0	3.70842421291504	0.934	0.326	0	1	Neat1
0	3.64588931725869	0.774	0.317	0	1	Nexn
0	3.32021402875856	0.883	0.294	0	1	Ivns1abp
0	3.2903414371621	0.829	0.158	0	1	Lrrc2
0	3.07756825735712	0.691	0.305	0	1	Actn2
0	3.06259376919187	0.633	0.254	0	1	Grb14
0	2.93431540600554	0.79	0.214	0	1	Coro6
0	2.7201271510927	0.914	0.277	0	1	Thrb
0	2.65961431960119	0.761	0.227	0	1	Ppara
0	2.51343164846346	0.767	0.206	0	1	Gm20619
0	2.51146130258203	0.872	0.328	0	1	Cacna1c
0	2.24467448019445	0.796	0.318	0	1	Prkn
