p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.25414500172022e-109	2.45677123017244	0.351	0.057	6.76243500516065e-106	0	Csf2rb
3.54865128959509e-100	1.08382041661112	0.347	0.097	1.06459538687853e-96	0	Egfem1
6.92072952416383e-97	7.47229311212829	0.487	0.175	2.07621885724915e-93	0	AC132253.9
1.99378084411392e-96	14.4837058241508	0.5	0.353	5.98134253234175e-93	0	Gm21887
1.20210207679779e-89	6.88504933632031	0.413	0.135	3.60630623039338e-86	0	Gm13481
1.89055175695462e-86	13.6643063936083	0.413	0.146	5.67165527086386e-83	0	Lypd6
1.6826743448241e-68	8.92893283351862	0.357	0.177	5.0480230344723e-65	0	Pag1
5.51400544820569e-67	1.37446130090375	0.436	0.159	1.65420163446171e-63	0	Igsf11
3.98733085221748e-57	20.9333750487015	0.389	0.045	1.19619925566524e-53	0	Acpp
8.90256449932752e-57	4.42318531903769	0.454	0.173	2.67076934979826e-53	0	Smarca1
7.62681488810892e-55	15.6768127255487	0.304	0.093	2.28804446643268e-51	0	Sh3tc2
6.31772169233625e-50	3.2482043344215	0.325	0.109	1.89531650770088e-46	0	Gm4117
6.08509358814228e-45	4.72850863953881	0.381	0.103	1.82552807644268e-41	0	Nkain3
1.06304565820765e-44	5.08918269651602	0.29	0.134	3.18913697462295e-41	0	F11r
5.26110309524035e-38	11.3320768149384	0.445	0.328	1.5783309285721e-34	0	Fam126a
3.02817041857244e-37	5.79108256238604	0.309	0.068	9.08451125571731e-34	0	1810064F22Rik
3.67607353310103e-36	1.03684888779139	0.389	0.294	1.10282205993031e-32	0	Pcdhga2
2.95157856984407e-35	9.22877638707882	0.34	0.092	8.85473570953221e-32	0	4930593A02Rik
1.41847436952856e-33	1.72155948529421	0.329	0.082	4.25542310858567e-30	0	Gda
4.97291558256989e-30	5.97185377222612	0.321	0.079	1.49187467477097e-26	0	Gm32647
4.89331002736021e-29	0.575720798542385	0.27	0.127	1.46799300820806e-25	0	Ptprz1
8.53579966607362e-28	1.00473167267729	0.258	0.108	2.56073989982209e-24	0	C3
5.52337969523276e-25	1.02989690981829	0.372	0.284	1.65701390856983e-21	0	Pcdhga3
5.95871477108473e-23	15.5113679196832	0.391	0.225	1.78761443132542e-19	0	Abtb2
1.72106188613947e-21	1.73527601527702	0.161	0.311	5.16318565841841e-18	0	Greb1
4.21037486472449e-12	1.42342667894585	0.432	0.421	1.26311245941735e-08	0	Kcnk3
5.27573474727605e-12	5.65764832710648	0.252	0.086	1.58272042418282e-08	0	Zfp385b
2.16239630267095e-11	1.50447875688839	0.421	0.349	6.48718890801284e-08	0	Fhit
6.30750506127006e-11	2.9544698830221	0.367	0.104	1.89225151838102e-07	0	Aff2
7.58407604858366e-11	1.12825126562311	0.411	0.362	2.2752228145751e-07	0	Gm42418
1.12265999572805e-10	6.583543155715	0.268	0.084	3.36797998718415e-07	0	Cdh9
1.44016525112692e-10	1.91196741946535	0.266	0.251	4.32049575338075e-07	0	Pcdhga5
7.96567122532412e-09	4.089381843441	0.289	0.127	2.38970136759724e-05	0	Slc15a5
4.76946342548929e-07	2.17347830265977	0.254	0.092	0.00143083902764679	0	Hcrtr2
5.66934957809864e-06	3.1507351218977	0.41	0.356	0.0170080487342959	0	Elmo1
1.91006986841667e-05	1.52588067988601	0.279	0.232	0.0573020960525002	0	Pcdhga6
3.15627780704119e-05	2.8984233589567	0.295	0.12	0.0946883342112358	0	Dok6
5.66388836053498e-05	7.17762027111905	0.245	0.324	0.169916650816049	0	Alas1
0.000213693115581421	4.70259036244846	0.28	0.033	0.641079346744263	0	Gm9989
0.000566769010487417	1.61960149606162	0.355	0.309	1	0	Abca1
0	22.5332279940582	0.721	0.305	0	1	Ahcyl2
0	21.4454343943885	0.668	0.287	0	1	Chka
0	21.103217771369	0.598	0.269	0	1	Ccdc57
0	13.2772359584516	0.73	0.321	0	1	Acsl4
0	13.0071800423994	0.635	0.261	0	1	Arhgap28
0	11.9535440323288	0.867	0.344	0	1	Herc4
0	10.839277850154	0.789	0.289	0	1	Rims4
0	8.49173764675878	0.618	0.279	0	1	Gna14
0	6.98156178737994	0.683	0.262	0	1	Xdh
0	6.87504506104323	0.6	0.291	0	1	Efhd1
0	6.70949536612957	0.905	0.337	0	1	Cyp21a1
0	6.52657174117299	0.634	0.228	0	1	Fam129a
0	6.23358078698826	0.952	0.304	0	1	Cyp11b1
0	5.87922837934755	0.625	0.304	0	1	Eprs
0	5.71787533530991	0.867	0.182	0	1	Akr1b7
0	5.14342969888355	0.85	0.415	0	1	Dock1
0	5.13205256958015	0.88	0.213	0	1	Gm17276
0	4.69609646160311	0.718	0.287	0	1	Slc23a2
0	3.75050781466913	0.989	0.234	0	1	Scarb1
0	3.58326441046589	0.958	0.351	0	1	Cyp11a1
0	3.49514500720391	0.784	0.383	0	1	Igf1r
0	3.39176544942938	0.694	0.383	0	1	Trerf1
0	3.32344983293179	0.876	0.283	0	1	Frmd5
0	2.76910237741431	0.547	0.253	0	1	Hspa12a
0	2.73235890985134	0.714	0.339	0	1	Mapt
0	2.53150894860432	0.893	0.372	0	1	Pcsk5
0	1.9770706614805	0.603	0.304	0	1	Ar
0	1.93815118307595	0.671	0.355	0	1	Tiam1
0	1.80478514745111	0.792	0.318	0	1	Nr5a1
0	1.67824205700286	0.728	0.405	0	1	Kcnk3
0	1.67776028608425	0.795	0.359	0	1	Nckap5
0	1.628250262983	0.677	0.364	0	1	Itga9
0	1.37963109955663	0.502	0.187	0	1	Nr4a1
0	1.26783750457617	0.548	0.223	0	1	Amotl2
0	0.997615859217725	0.783	0.39	0	1	Dlgap1
0	0.894574468874911	0.664	0.387	0	1	Clasp2
0	0.794097651407634	0.626	0.356	0	1	Sntb1
3.8263333860818e-293	0.318219106695	0.591	0.314	1.14790001582454e-289	1	Pde7a
4.59600040106799e-174	5.00528328112233	0.293	0.101	1.3788001203204e-170	1	A2m
2.08477928852988e-156	1.72638346757049	0.261	0.09	6.25433786558964e-153	1	4930447A16Rik
5.5529380984367e-138	1.43157948751566	0.426	0.223	1.66588142953101e-134	1	March3
1.56929309716358e-110	3.10847894331259	0.314	0.172	4.70787929149074e-107	1	Col23a1
2.88672671124462e-80	1.23987275327148	0.315	0.127	8.66018013373385e-77	1	Gm20125
1.13824989063232e-63	4.05604855301805	0.383	0.316	3.41474967189695e-60	1	Tbx3os1
7.71118018823106e-61	1.56834130877942	0.273	0.164	2.31335405646932e-57	1	Il1rapl2
2.08187754909957e-43	2.39166668387978	0.281	0.137	6.24563264729872e-40	1	Dab1
3.25735579650047e-42	17.4571809422172	0.406	0.321	9.77206738950142e-39	1	Prickle1
1.94931128458331e-39	1.06000043520018	0.303	0.16	5.84793385374994e-36	1	6030407O03Rik
6.50575755823874e-05	25.4351103606595	0.224	0.278	0.195172726747162	1	Shroom4
0	20.9773021664347	0.554	0.158	0	2	Rnf144a
0	17.7838442760914	0.753	0.224	0	2	Cdc14a
0	17.2139543252244	0.708	0.105	0	2	Cd200
0	17.1014787287542	0.972	0.19	0	2	Dysf
0	15.9901583063693	0.57	0.129	0	2	Gm38399
0	14.9718122111844	0.896	0.209	0	2	Dock6
0	13.8121756329953	0.919	0.125	0	2	Shank3
0	12.9386122103502	0.665	0.232	0	2	Tgfbr2
0	11.9385126136629	0.543	0.152	0	2	F8
0	11.532125667761	0.953	0.255	0	2	Ptprg
0	11.4929871340981	0.801	0.132	0	2	Hecw2
0	11.2636115745236	0.849	0.373	0	2	Limch1
0	10.4532433149799	0.856	0.263	0	2	Sash1
0	10.2620363895982	0.72	0.211	0	2	Fam171a1
0	9.91077808611673	0.935	0.116	0	2	Kdr
0	9.64060257928013	0.755	0.084	0	2	Erg
0	9.59348460920467	0.642	0.102	0	2	2610307P16Rik
0	9.40940720696079	0.682	0.12	0	2	Lrrc3b
0	9.28121034450742	0.606	0.057	0	2	Dll4
0	9.27324148238837	0.787	0.069	0	2	Rasip1
0	8.92983091784502	0.765	0.16	0	2	Rgl1
0	8.73249376756091	0.687	0.079	0	2	Cd38
0	8.49620209036665	0.761	0.082	0	2	Nostrin
0	8.30731458406266	0.591	0.266	0	2	Myo1e
0	7.90644664297178	0.909	0.348	0	2	Pbx1
0	7.86504797532797	0.597	0.104	0	2	Cbfa2t3
0	7.77234587563098	0.375	0.109	0	2	Kit
0	7.75900702900839	0.692	0.305	0	2	Prkd1
0	7.73191214762451	0.793	0.146	0	2	Ephb4
0	7.63552303638151	0.574	0.107	0	2	Pald1
0	7.38432760767363	0.607	0.058	0	2	Gm12002
0	7.37105131917662	0.545	0.075	0	2	Slc9a3r2
0	7.24155553992807	0.929	0.142	0	2	Flt1
0	7.20672549971719	0.683	0.165	0	2	Rgcc
0	7.19984447466192	0.573	0.075	0	2	Itgb3
0	7.19909772981988	0.922	0.351	0	2	Apbb2
0	7.10185949184145	0.856	0.341	0	2	Arhgap26.1
0	7.05437481884902	0.678	0.206	0	2	Nrp2
0	6.94829703712731	0.669	0.08	0	2	Tmem204
0	6.89958937006558	0.693	0.287	0	2	Klf7
0	6.87067425685026	0.805	0.101	0	2	Ehd3
0	6.74744513578311	0.53	0.092	0	2	Tmem26
0	6.62159981246053	0.836	0.454	0	2	Meis2
0	6.61842261352797	0.822	0.342	0	2	Hipk2
0	6.50719592632968	0.907	0.231	0	2	Plxnd1
0	6.43847048273768	0.571	0.144	0	2	Ehd4
0	6.38832409464554	0.957	0.15	0	2	Emcn
0	6.33422674070329	0.78	0.087	0	2	Ednrb
0	6.26434033835729	0.959	0.256	0	2	Plpp1
